id,text_clean,text_clean_en
1.808498422745297e+18,"Kolejny krok do uchylenia immunitetu M. Romanowskiego. Komisja regulaminowa, spraw poselskich i immunitetowych była „za”. Prokuratura stawia 11 zarzutów wiceministrowi w rządzie , w tym udział w zorganizowanej grupie przestępczej. Rozliczymy za Fundusz Sprawiedliwości","Another step to lifting M. Romanowski's immunity. The regulations, parliamentary affairs and immunity committee was in favor. The prosecutor's office brings 11 charges against the deputy minister in the government, including participation in an organized criminal group. We will settle accounts for the Justice Fund"
1.8080314103026158e+18,Kłamstwa PIS mają krótkie nóżki …oj jakie krótkie   👇      🐓      🦆,Ładuję...
1.8078319782568102e+18,A w Krakowie po czwartej rundzie bez zmian 19/16    🗳   ️,Ładuję...
1.8078279060406518e+18,#ŁukaszKmita niekończąca się historia,Ładuję...
1.8077855727499717e+18,"To bardzo symboliczne, dziś dzień psa, znęcający się nad zwierzętami  powinni za to odpowiadać !!! ",Ładuję...
1.8076726279949844e+18,"A jednak… J. Kaczyński wiedział, że  i jego ludzie nielegalnie finansują kampanie wyborcze z Funduszu Sprawiedliwości. I to już w 2019 roku. A jednak… nie zrobił nic, aby powstrzymać patologię i zagrabianie środków na pomoc ofiarom przestępstw. Król jest nagi",And yet... J. Kaczyński knew that his people were illegally financing election campaigns from the Justice Fund. And this is already in 2019. And yet... he did nothing to stop the pathology and the robbery of funds to help crime victims. The king is naked
1.8066330655584873e+18,Minister w rządzie  M. Woś bez immunitetu. To on odpowiadał za zakup Pegasusa ze środków pochodzących z Funduszu Sprawiedliwości. Z pieniędzy na pomoc ofiarom przestępstw. Oddałam swój głos!,Minister in the government of M. Woś without immunity. He was responsible for the purchase of Pegasus with funds from the Justice Fund. With money to help crime victims. I cast my vote!
1.8062981076818783e+18,Na prawicy afera goni aferę. Siedmiu na dziesięciu beneficjentów programu willa plus nie zrealizowało programu i naruszyło zapisy umowy. 13 mln ma wrócić do budżetu państwa. Rozliczamy! Naprawiamy! NIE odpuszczamy!,"On the right, scandal follows scandal. Seven out of ten beneficiaries of the villa plus program did not complete the program and violated the provisions of the contract. 13 million is to be returned to the state budget. We settle! We're fixing it! We are NOT giving up!"
1.8062238506207235e+18,"Intensywna praca od rana. 
Współpraca pomiędzy  
i  to podstawa    🤍      ❤   ️ 
Miłego dnia   ☀   ️

 ","Intensive work since morning. 
Collaboration between  
and that's the basis 🤍 ❤ ️ 
Have a nice day ☀️

 "
1.806003694036517e+18,Gratulacje    🙌,Congratulations 🙌
1.80596882950944e+18,"Stworzymy najnowocześniejsze lotnisko w Europie. Do tego sieć szybkich kolei, które będą włączone w projekt CPK. To wszystko z myślą o Was   😊   ","We will create the most modern airport in Europe. In addition, there is a network of high-speed railways that will be included in the CPK project. It's all about you 😊   "
1.8055604313411625e+18,"Z dumą patrzę, jak konie z Janowa wracają do sił i znowu godnie reprezentują Polskę    🤍      ❤   ️ ",I am proud to see the horses from Janów regaining strength and proudly representing Poland again 🤍 ❤ ️ 
1.8055208935457224e+18,"Zaczyna się tydzień Sejmowy, dlatego zaczynamy go od III posiedzenia Parlamentarnego Zespołu ds. Leczenia Żywieniowego 
 ","The Parliamentary week is starting, so we start it with the 3rd meeting of the Parliamentary Team for Nutritional Treatment 
 "
1.8052915249822766e+18,"To rząd Zjednoczonej Prawicy ponosi pełną odpowiedzialność za kryzys migracyjny w Polsce. Teraz stają na głowie, żeby wzbudzić strach, wpisując się w putinowską narrację. ",The United Right government bears full responsibility for the migration crisis in Poland. Now they are bending over backwards to arouse fear by playing into Putin's narrative. 
1.8051327505521787e+18,"Ochotnicza Straż Pożarna w Nowej Wsi, gmina Kęty obchodzi 130 lat istnienia. Z tej okazji wspólnie z Panem wojewodą małopolskim #KrzysztofJanKlęczar 
wzięli udział w świętowaniu    🚒    🇵  🇱    🚒    🇵  🇱    🚒    Gratulacje dla wszystkich wyróżnionych i odznaczonych druhen i druhów strażaków    🚒       👩      🏻   ‍   🚒      👨      🏻   ‍   🚒    ",Ładuję...
1.8042196240173102e+18,"Lasy Państwowe za czasów Zjednoczonej Prawicy wydały ponad 26 mln złotych na prawicowe media. Tygodnik do Rzeczy otrzymał prawie 3 mln złotych, a Sieci ponad milion.  Inwestycja w (nie)zależne media. Sprawa jest w prokuraturze.","During the times of the United Right, the State Forests spent over PLN 26 million on right-wing media. The weekly do Rzeczy received almost PLN 3 million, and Sieci received over one million.  Investment in (independent) media. The case is in the prosecutor's office."
1.8038473407234417e+18,"Politycy PiS mają głowę do interesu. Zwłaszcza do zagarniania publicznych pieniędzy dla swoich. Tymczasem spółkę PKP Cargo doprowadzili praktycznie do upadku. Jej akcje w 2015 na giełdzie wynosiły 60-70 zł, a pod koniec 2023 12-13 zł. Interes PiS nad interesem publicznym. Zawsze.",Ładuję...
1.803769157835469e+18,"Arogancja, buta, brak klasy. To wszystko doprawione bezczelnym uśmiechem. Na Pana też nadejdzie czas. Wkrótce! ","Arrogance, arrogance, lack of class. It's all seasoned with a cheeky smile. The Lord's time will come too. Soon! "
1.803494929911501e+18,"Europejski Trybunał Praw Człowieka, TSUE, Sąd Najwyższy i Naczelny Sąd Administracyjny wypowiedziały się jasno w sprawie neosędziów. Tymczasem  powołuje 60 kolejnych. Nie tędy droga. ","The European Court of Human Rights, the CJEU, the Supreme Court and the Supreme Administrative Court have made clear statements on the issue of neo-judges. Meanwhile, he appoints 60 more. This is not the way. "
1.8033785156366216e+18,"Rozliczamy za Fundusz Sprawiedliwości! Wniosek w sprawie Marcina Romanowskiego, wiceministra sprawiedliwości w rządzie   w resorcie  to początek. CDN… ","We settle accounts for the Justice Fund! The motion regarding Marcin Romanowski, deputy minister of justice in the government at the ministry, is a beginning. CDN… "
1.8029827864054705e+18,"Zakrojony na ogromną skalę handel wizami to wizytówka PiS. Takie są fakty. Teraz przeprowadzają obrzydliwą, rasistowską propagandę. Wiarygodność „O”. Skuteczność też.","Large-scale visa trade is PiS's calling card. These are the facts. Now they are carrying out disgusting, racist propaganda. Credibility of ""O"". Efficiency too."
1.8027695328528346e+18,"Bunt PIS w Małopolsce    ‼   ️nie pomagają rozmowy dyscyplinujące i apele #BeataSzydło , na pomoc przybywa podobno sam Prezes. Oj będzie się działo ","PIS rebellion in Małopolska ‼️disciplinary talks and appeals from #BeataSzydło do not help, apparently the President himself comes to help. Oh, things are going to happen "
1.8027624697623596e+18,"Dzisiejsza nominacja GIS to doskonała decyzja, gratulacje dla     👏   ",Ładuję...
1.802724182309962e+18,No tak. Czemu mnie to nie dziwi.,Ładuję...
1.8026554094523067e+18,"NIK składa zawiadomienie do prokuratury w sprawie Narodowego Instytutu Wolności. Z pieniędzy publicznych, czyli Polek i Polaków, przekazywali organizacjom związanym z PiS milionowe dotacje. Mieli wilczy apetyt i budżet na poziomie 1 miliarda złotych! ","NIK submits a notification to the prosecutor's office regarding the National Freedom Institute. From public money, i.e. Polish women and men, they donated millions of dollars to organizations associated with PiS. They had a voracious appetite and a budget of PLN 1 billion! "
1.8016123650093916e+18,"Dzisiaj „Podsumowanie 20-lecia akcesji polskiego rolnictwa do UE” 

Dobrze, że jesteśmy razem  🇵  🇱  🇪  🇺  
 ","Today ""Summary of the 20th anniversary of the accession of Polish agriculture to the EU"" 

It's good that we are together 🇵 🇱 🇪 🇺  
 "
1.8015183875305103e+18,Wszystkiego co najlepsze i powodzenia    ❤   ️ 🇵  🇱,Ładuję...
1.8013116442885082e+18,jeszcze raz ogromne gratulacje i powodzenia w Parlamencie Europejskim    🤍      ❤   ️ 🇪  🇺,Ładuję...
1.801229700506825e+18,Ponad 27 mln złotych zostało wydanych w pandemii na środki ochrony bez atestów. Pieniądze Polek i Polaków wyrzucone w błoto!  i  będą się mieli z czego tłumaczyć prokuratorowi. Czas ponieść konsekwencje!,Over PLN 27 million was spent during the pandemic on uncertified protective equipment. Poles' money wasted!  and they will have something to explain to the prosecutor. It's time to face the consequences!
1.8012221327114363e+18,"Spotkań ciąg dalszy. 
Dzisiaj bardzo owocne spotkanie z Ministrem Aktywów Państwowych 
  🇵  🇱 Ministrem Jakubem Jaworowskim. ","The meetings continue. 
Today, a very fruitful meeting with the Minister of State Assets 
  🇵 🇱 Minister Jakub Jaworowski. "
1.8009328054943995e+18,"W wieku 102 lat odszedł mjr Stosław Kowalski  jeden z ostatnich żołnierzy 2.Korpusu Polskiego walczącego w bitwie o Monte Cassino, miałam honor poznać Pana MAJORA podczas obchodów rocznicowych we Włoszech i przekazać pamiątkową polską flagę.Chwała bohaterom    🖤   część jego pamięci ",Ładuję...
1.800894343353635e+18,"Prezes porażkę wyborczą PiS ocenia jako pozorną. Pytany o Fundusz Sprawiedliwości odpowiada „tam żadnej afery nie było, to jest jedno wielkie oszustwo”. Panie Kaczyński cała Zjednoczona Prawica to jedno wielkie oszustwo!","The president assesses PiS's election defeat as apparent. When asked about the Justice Fund, he replies ""there was no scandal there, it is one big fraud."" Mr. Kaczyński, the entire United Right is one big fraud!"
1.8008402968022019e+18,"Właśnie trwa debata
""Razem w społeczeństwie. Perspektywa kobiet.""  w  
Siła kobiet jest nieograniczona   🤍      ❤   ️ ","There's a debate going on right now
""Together in society. Women's perspective.""  In  
The power of women is unlimited 🤍 ❤ ️ "
1.8004649682966e+18,"Konstytucja dotyczy Nas wszystkich   ❗   ️ 
A właśnie trwa konferencja na temat stanu przestrzegania Konstytucji RP 
   🤍      ❤   ️
 ","The Constitution applies to all of us ❗ ️ 
A conference on the state of compliance with the Constitution of the Republic of Poland is currently underway 
   🤍 ❤ ️
 "
1.8004345699106368e+18,"Koalicja Obywatelska świętuje, a PiS szuka winnych wyborczej porażki. My się dopiero rozpędzamy. Przed nami kolejna kampania, tym razem prezydencka. Idziemy po zwycięstwo!","The Civic Coalition is celebrating, and PiS is looking for those responsible for the electoral defeat. We are just getting started. Another campaign lies ahead of us, this time a presidential one. We're going for victory!"
1.800185585786909e+18,Jeszcze raz ogromne gratulacje   🇵  🇱    ✌   ️   🤍      ❤   ️   👏,Ładuję...
1.8001851845513508e+18,Gratulacje Marcinie   🇵  🇱    ✌   ️   👏      ❤   ️,Ładuję...
1.8001850507950208e+18,Gratulacje  🇵  🇱    ✌   ️   👏,Ładuję...
1.8001655030525056e+18,Gratulacje   🇵  🇱    😍      ❤   ️   👏      👏      👏      👏,Ładuję...
1.800154174694552e+18,Gratulacje Michale   🇵  🇱    👏      ✌   ️   🤍      ❤   ️   🥳,Ładuję...
1.8001319712654868e+18,"Każda forma dialogu jest dobra. Natomiast dialog międzypokoleniowy pozwala na zrozumienie każdej ze stron. 
Właśnie trwa konferencja na ten temat w   🇵  🇱  ","Any form of dialogue is good. However, intergenerational dialogue allows for understanding of each side. 
A conference on this topic is currently underway in 🇵 🇱  "
1.800075707902509e+18,Gratulacje    ✌   ️ 🇵  🇱  🇪  🇺    🤍      ❤   ️   #SiłaKobiet    💪,Ładuję...
1.8000399873644792e+18,Gratulacje     ❤   ️ 🇵  🇱    ✌   ️   ❤   ️,Ładuję...
1.799908361200128e+18,Gratulacje   jesteś wielka  🇵  🇱    ✌   ️   ✌   ️ 🇪  🇺    😍      😍,Ładuję...
1.7999007149880855e+18,Cóż to za piękna niedziela    🤍      ❤   ️ 🇵  🇱    ✌   ️,Ładuję...
1.7998853636550866e+18,Już TAK    ✌   ️   ✌   ️   ✌   ️   ✌   ️   🤍      ❤   ️,Ładuję...
1.7998804096916524e+18,😍    🇪  🇺  🇵  🇱    💪      👏      👏      ✌   ️   ✌   ️   🤍      ❤   ️   🤍      ❤   ️   🤍      ❤   ️,😍 🇪 🇺 🇵 🇱 💪 👏 👏 ✌ ️ ✌ ️ 🤍 ❤ ️ 🤍 ❤ ️ 🤍 ❤ ️
1.799866966720631e+18,W samochodzie jest klimatyzacja a Frelka jest najszczęśliwsza gdy może być ze mną,Ładuję...
1.79984871872571e+18," Ależ ona ma piękne uszy, nie kopiowane choć nie lubi robienia zdjęć    😂   ",Ładuję...
1.799805448914387e+18,Zagłosowane i w drogę  🇵  🇱  🇪  🇺    ❤   ️,Ładuję...
1.7995255035833513e+18,❤   ️   👏      ❤   ️,❤️ 👏 ❤ ️
1.799039954317947e+18,Prognozy są dobre   😊,The forecast is good 😊
1.7989611361103631e+18,"Szokujące i obrzydliwe ….. jak można śmierć i ratowanie życia tak perfidnie wykorzystywać.
Co jeszcze usłyszy pogrążona w rozpaczy rodzina jeśli nawet walka o życie młodego żołnierza stała się bronią polityczną.
Bezwstyd ","Shocking and disgusting... how death and saving lives can be used so perfidiously.
What else will the despairing family hear if even the fight for the young soldier's life has become a political weapon?
Immodesty "
1.79879413763192e+18,To nie jest prawda i tyle,It's not true and that's it
1.798793876913742e+18,Powodzenia Krysiu    ❤   ️,"Good luck, Krysia ❤️"
1.7987833874878467e+18,"  Rozmowa o pracy sejmu to nie agitacja, zapraszam na takie spotkanie i wszystko stanie się jasne",Ładuję...
1.798769441456747e+18,"Dzisiaj odwiedziłam szkołę Podstawową im. H. Sienkiewicza w Grojcu i uczestniczyłam w fantastycznym spotkaniu z uczniami. Tematem przewodnim spotkania  była praca Sejmu RP. Spotkanie było fantastyczne    😊   Dziękuję    🙂   
 Do zobaczenia w Warszawie    ‼   ️#Grojec  ","Today I visited the primary school. H. Sienkiewicz in Grojec and I participated in a fantastic meeting with students. The main topic of the meeting was the work of the Sejm of the Republic of Poland. The meeting was fantastic 😊 Thank you 🙂   
 See you in Warsaw ‼ ️#Grojec  "
1.798733788618363e+18,"Zmarł Mateusz, żołnierz 1 Brygady Pancernej pragnę przekazać wyrazy ogromnego współczucia dla rodziny i hołd zmarłemu    🕯   ️R.I.P","Mateusz, a soldier of the 1st Armored Brigade, has died. I would like to express my deepest sympathy to the family and pay tribute to the deceased 🕯 ️R.I.P"
1.7984521897043602e+18,Gratulacje     👏      👏      👏    🇵  🇱  🇪  🇺,Ładuję...
1.7984433905914353e+18,"Tak dla przypomnienia z wczoraj Donald Tusk    ➡   ️: Do diabła ciężkiego, czy my mamy się wstydzić za naszych reprezentantów w Brukseli? ","Just to remind you from yesterday, Donald Tusk ➡ ️: Damn it, should we be ashamed of our representatives in Brussels? "
1.798377262099923e+18,Bezwstyd i łajdactwo,Shamelessness and villainy
1.7983602626739282e+18,Kontrowersji wokół Funduszu Sprawiedliwości ciąg dalszy. Są zarzuty za pranie brudnych pieniędzy. Podejrzany jest w areszcie!,The controversy surrounding the Justice Fund continues. There are charges for money laundering. The suspect is in custody!
1.7980748102848187e+18,"Dziękuję, że było Was dzisiaj tak dużo. To był przepiękny wiec i kolejny raz pokazaliśmy Naszą siłę. 
Widzimy się 9 czerwca przy urnach wyborczych 

#Polska #Europa #wybory #ludzie ","Thank you for being there today. It was a beautiful rally and we showed our strength once again. 
We'll see you on June 9 at the ballot boxes 

#Poland #Europe #elections #people "
1.7975458226343286e+18,"Oczernianie, próby dyskwalifikacji, zorganizowane grupy hejterskie w kręgach władzy Zjednoczonej Prawicy. Putinowskie metody! Ale spokojnie. W demokracji za takie działania trzeba odpowiedzieć. #AferaHejterska","Slander, attempts at disqualification, organized hate groups in the circles of power of the United Right. Putin's methods! But don't worry. In a democracy, such actions must be answered. #TheHater Affair"
1.7964524117308047e+18,"Amerykański przypadek pokazuje, że sprawiedliwość dosięgnie każdego. To tylko kwestia czasu.",Ładuję...
1.7960846621183672e+18,W jedności siła. Bądźmy silni razem    ❤   ️,Ładuję...
1.7958172907952415e+18,Prezydent  zawetował ustawę o języku śląskim. To smutny dzień dla Ślązaczek i Ślązaków.,Ładuję...
1.7956877178101678e+18,"Definicja promowania sportu wg  PiS: „Sport dla wszystkich”, a miliony dla związanych z politykami Zjednoczonej Prawicy. Po Funduszu Sprawiedliwości kolejny patologiczny system…","The definition of promoting sports according to PiS: ""Sport for all"", and millions for those associated with United Right politicians. After the Justice Fund, another pathological system…"
1.7955428442428334e+18,Może pan odjechał bo przez ostatnie lata to ja nie mogłam odjechać z sejmowego parkingu ponieważ nawet psy wchodzące na teren sejmu  wam przeszkadzały. Teraz Straż Marszałkowska nie będzie miała problemu bo wg regulaminu będzie możliwe wejście ze zwierzęciem.,"Maybe you drove away because in recent years I couldn't leave the parliament parking lot because even the dogs entering the parliament premises were bothering you. Now the Marshal's Guard will not have a problem because, according to the regulations, it will be possible to enter with an animal."
1.7954793085358372e+18,„Nie wiem o co chodzi” - to reakcja Jarosława Kaczyńskiego na wniosek Ministra Bodnara  o uchylenie immunitetu kluczowemu politykowi Suwerennej Polski. To chętnie podpowiem. O sprawę zakupu Pegasusa ze środków z Funduszu Sprawiedliwości. O to chodzi!,"""I don't know what's going on"" - this is Jarosław Kaczyński's reaction to Minister Bodnar's request to waive the immunity of a key politician of Sovereign Poland. I'll be happy to advise you. About the purchase of Pegasus with funds from the Justice Fund. That's it!"
1.795393088745038e+18," I jeszcze ja, spóźnione ale najszczersze i pełne dobrej energii życzenia Panie Profesorze    🌸      🌹      🎂      ❤   ️"," And also me, belated but most sincere and full of good energy wishes, Professor 🌸 🌹 🎂 ❤ ️"
1.7953915691196503e+18,"   To właśnie spełnianie obietnic, projekt jest złożony musi przejść ocenę",Ładuję...
1.7953909916475558e+18,Ten się śmieje kto się śmieje …..    spokojnie zgodnie z prawem odpowie za wszystko,Ładuję...
1.7953732636124984e+18,Już za tydzień   ❗   ️ znowu pokażemy siłę   🤍      ❤   ️   ✌      🏼,Ładuję...
1.7950213279480425e+18,"#TarczaWschód to kluczowy projekt rządu . Oznacza silną Polskę, z bezpiecznymi granicami. Gigantyczna inwestycja rozpisana na kilka najbliższych lat będzie chroniła Polki i Polaków! ","#TarczaWschód is a key government project. It means a strong Poland, with safe borders. A gigantic investment scheduled for the next few years will protect Polish women and men! "
1.7947834469860846e+18,"Dziś dzień w którym wszyscy mamy w sercu ogrom miłości, miłości którą otrzymaliśmy od najważniejszej osoby w życiu. Dziękuję za ten ogrom miłości, zaufania i wiary Mausiu    ❤   ️   ❤   ️   ❤   ️   💐      💐      💐   #KochamCięMamo ","Today is the day when we all have a lot of love in our hearts, the love we received from the most important person in our lives. Thank you for so much love, trust and faith, Mausia ❤ ️ ❤ ️ ❤ ️ 💐 💐 💐 #I LoveCięMamo "
1.7940528896288484e+18,Widzimy się 4 czerwca na Placu Zamkowym w Warszawie. Bądźmy tego dnia razem   ❤   ️,Ładuję...
1.794032940630131e+18,🇵  🇱    ❤   ️ 🇵  🇱,🇵 🇱 ❤ ️ 🇵 🇱
1.793654983902237e+18,Wniosek o postawienie przed Trybunałem Stanu dla A. Glapińskiego w toku. Wniosek o postawienie przed TS przwodniczącego KRRiT złożony. Działamy!,The application to bring A. Glapiński before the State Tribunal is pending. The motion to bring the chairman of the National Broadcasting Council before the Court of Justice has been submitted. We are working!
1.793654668230312e+18,"Chcemy by każdy miał głos   ❗   ️

 #sejm #polityka #ustawy #ludzie #decyzje #społeczeństwo #zmiany #polska ","We want everyone to have a voice ❗️

 #parliament #politics #laws #people #decisions #society #changes #poland "
1.7935862823016246e+18,"Odwiedziły mnie Panie z Uniwersytetu Trzeciego Wieku z Kęt. 
Dziękuję za tę wizytę pełną energii

#sejm #kęty #odwiedziny #energia ","I was visited by ladies from the University of the Third Age in Kęty. 
Thank you for this energetic visit

#parliament #kęty #visits #energy "
1.7933248121372882e+18,"Nic w Funduszu Sprawiedliwości nie działo się bez akceptacji , a władze Funduszu otrzymywały listy podmiotów z ministerstwa, które miały dostać pieniądze. To słowa byłego wicedyrektora FS. Partyjne interesy, puste umowy… Rozliczymy to!","Nothing happened in the Justice Fund without approval, and the Fund's authorities received lists of entities from the ministry that were to receive money. These are the words of the former deputy director of FS. Party interests, empty contracts... We will settle it!"
1.7931955985243343e+18,"  to najlepszy wybór na reprezentatnkę Naszego regionu w UE    ❗   ️ Każdy głos się liczy    ❗   ️

#polska #wybory #uniaeuropejska #kraków #małopolska #ludzie ","  is the best choice to represent our region in the EU ❗️ Every vote counts ❗️

#poland #elections #european union #krakow #Lesser Poland #people "
1.793002873829106e+18,"9 milionów z Funduszu Sprawiedliwości do fundacji Ex Bono za nic! Tak wyglądało za czasów PiS zarządzanie publicznymi pieniędzmi, które miały być przeznaczone dla ofiar przestępstw. Słono opłacona hipokryzja!",9 million from the Justice Fund to the Ex Bono Foundation for nothing! This is how the management of public money intended for crime victims looked like during PiS times. Hypocrisy paid dearly!
1.7921983900018652e+18,Jarosław Kaczyński znów przemawia językiem wykluczenia. Niektóre rzeczy nigdy się nie zmienią…,Ładuję...
1.7915509624583706e+18,Nieprawidłowości na kilkadziesiąt milionów złotych w Funduszu Patriotycznym! Skala ogromna. Tak hojnie finansowana przez rząd PiS instytucja i pieniądze Polek i Polaków w błoto. Jak tak można ?,Irregularities worth several dozen million zlotys in the Patriotic Fund! The scale is huge. An institution so generously financed by the PiS government and Poles' money goes down the drain. How is that possible?
1.791194182612128e+18,🇪  🇺    🗳   ️ 🇪  🇺    ❤   ️   ❤   ️   ❤   ️ dziś w Oświęcimiu namawialiśmy by głosować na kandydatów   KO w wyborach do PE  🇵  🇱    ✌   ️ 🇪  🇺,🇪 🇺 🗳 ️ 🇪 🇺 ❤ ️ ❤ ️ ❤ ️ today in Oświęcim we encouraged people to vote for KO candidates in the European Parliament elections 🇵 🇱 ✌ ️ 🇪 🇺
1.791185925436736e+18,"Wiec kandydatów #KoalicjaObywatelska do Parlamentu Europejskiego w Oświęcimiu   ‼   ️
Wspólnie idziemy #POzwycięstwo   ✌   ️ 🇵  🇱 
#PE #Wybory #Oświęcim    ","Rally of #KoalicjaObywatelska candidates for the European Parliament in Oświęcim!!
Together we go #Victory ✌ ️ 🇵 🇱 
#PE #Elections #Oświęcim    "
1.7910028212711306e+18,Wszystkie drogi prowadzą do…. Rosji,Ładuję...
1.790819960672928e+18,Babciowe uchwalone przez Sejm. 405 głosów „za”. Ten wynik mówi sam za siebie.,Ładuję...
1.7907945873022157e+18,"To wstrząsająca  informacja o zamachu na premiera Słowacji, Roberta Fico. Godny potępia brutalny atak wymaga wyjaśnienia. To niezwykle trudny czas dla Pana Premiera i Jego najbliższych jestem myślami i sercem w Wami","This is shocking information about the attack on the Prime Minister of Slovakia, Robert Fico. Worthy condemns brutal attack requires explanation. This is an extremely difficult time for the Prime Minister and his loved ones. My thoughts and hearts are with you"
1.790615360183452e+18,"Wszystko czego chcą przeciwnicy UE którzy ukrywają się pod niegroźnie brzmiącym hasłem eurosceptycy, to nic innego niż #PutinoZwolennicy ",All that the opponents of the EU who hide under the harmless-sounding slogan of Eurosceptics want is nothing other than #PutinoSupporters 
1.790470355640836e+18,Fakty i dokumenty nie #PiSkłamstwa    👇   Sprawa Szmydta,Ładuję...
1.7904649735686228e+18," Bardzo dziękuję, wszystko idzie w dobrym kierunku a konie wracają   pod opiekę fachowców    ❤   ️",Ładuję...
1.790462211132969e+18,Bardzo ściśle współpracujemy,Ładuję...
1.7904369693123261e+18,"   ❗   ️Wrzesień 2023 Jarosław Kaczyński: „Nie ma afery wizowej, to nawet nie jest aferka.” 

   ❗   ️Maj 2024 Maciej Wąsik: „Cieszę się, że CBA wykryło tę aferę”. 

PiS ewidentnie gubi się w zeznaniach!","   ❗ ️September 2023 Jarosław Kaczyński: ""There is no visa scandal, it's not even a scandal."" 

   ❗️May 2024 Maciej Wąsik: ""I am glad that the CBA detected this scandal."" 

PiS is clearly getting lost in the testimonies!"
1.790079185790145e+18,"Afera wizowa PiS w innej odsłonie. Zagraniczni studenci na niespotykaną wcześniej skalę zapisywali się na studia w Polsce tylko po to, aby uzyskać wizę. Nauki jednak nie podejmowali. Patologiczny system poprzedniego rządu podszyty politycznym cynizmem.","The PiS visa scandal in a different version. Foreign students were enrolling to study in Poland on an unprecedented scale just to obtain a visa. However, they did not take up learning. The pathological system of the previous government was laced with political cynicism."
1.79003458261341e+18,Nie głosujesz    🗳   ️- przegrywasz   ‼   ️,Ładuję...
1.7889860076662134e+18,"Już wiemy, że rządy poprzedników wymagają prześwietlenia pod kątem wpływów rosyjskich. Jak poinformował  jest już przygotowany rządowy projekt ustawy powołujący komisję, której celem będzie dokładne zbadanie wpływów Rosji i Białorusi na wydarzenia w Polsce!","We already know that the governments of his predecessors need to be examined in terms of Russian influence. As he said, a government bill has already been prepared establishing a commission whose aim will be to thoroughly investigate the influence of Russia and Belarus on events in Poland!"
1.7888765288827822e+18,Gratulacje    🤝      😍,Congratulations 🤝 😍
1.7888628407255247e+18,"Rekonstrukcja Rządu   👇   
   ❤   ️Min.Spraw Wewnętrznych i Administracji- 
   ❤   ️Min.Kultury i Dziedzictwa Narodowego - Hanna Wróblewska 
   ❤   ️Ministrem Aktywów Państwowych -Jakub Jaworowski 
   ❤   ️Min. Rozwoju i Technologii-  
Gratulacje    🤝    🇵  🇱  ","Reconstruction of the Government 👇   
   ❤️Min. of Internal Affairs and Administration- 
   ❤ ️Min. of Culture and National Heritage - Hanna Wróblewska 
   ❤️Minister of State Assets -Jakub Jaworowski 
   ❤ ️Min. Development and Technology-  
Congratulations 🤝 🇵 🇱  "
1.7885193158025833e+18,Wspólnie z  o stosunkach polsko  🇵  🇱 - litewskich  🇱  🇹,Ładuję...
1.7882854256703206e+18,Pani redaktor jak zwykle w najlepszej formie    👏   #BezTrybu,Ładuję...
1.7882829910362156e+18,Również pozdrawiam    🙂,Best regards too 🙂
1.7882826073874516e+18,"    To ja dziękuję za świetne i merytoryczne spotkane 
Pozdrawiam i zapraszam",Ładuję...
1.7882162705690422e+18,Dzisiaj odbyłam owocne spotkanie z rolnikami w Sejmie. Działamy we wspólnej sprawie   ❗   ️,Ładuję...
1.7879317935610924e+18,Gratulacje    ❤   ️   🤝      ❤   ️,Ładuję...
1.787207539366486e+18,Urodzinowe życzenia i uściski dla wyjątkowej i niepowtarzalnej damy polskiej polityki Pani Marszałek ⁦⁩    ❤   ️   😍      🌺      🎂      💋      🫶    Sto lat    🎁,"Birthday wishes and hugs to a special and unique lady of Polish politics, Mrs. Marshal ❤ ️ 😍 🌺 🎂 💋 🫶 Happy birthday 🎁"
1.7860571715804285e+18,🇵  🇱    🤍      ❤   ️ 🇵  🇱  #DzieńFlagiRP,Ładuję...
1.785983197194367e+18,Świętujemy  🇵  🇱  🇵  🇱  🇵  🇱  🇵  🇱 #DzieńaflagiRP  🇵  🇱  🇵  🇱  🇵  🇱  🇵  🇱,Ładuję...
1.7855639937146435e+18,"20 lat Polski w UE, a to dopiero początek   ❗   ️ ",Ładuję...
1.7847040583992855e+18,"Zawsze piękny Kasprowy Wierch i dzień pełen uśmiechu    ❗   ️

  ",Ładuję...
1.7846327322088044e+18,Dziękuję    ❤   ️,Thank you ❤️
1.784616460427424e+18,"XVI Spotkanie Przyjaciół na Kasprowym Wierchu   🏔   ️

Spotkanie na szczycie, gdzie każdy się uśmiechał i tego życzę wszystkim na majówkę    😊   

  ","XVI Meeting of Friends on Kasprowy Wierch 🏔 ️

A meeting at the top, where everyone was smiling and that's what I wish everyone for the May weekend 😊   

  "
1.783175495082783e+18,„Bez trybu”,"""No Mode"""
1.7823078337504502e+18,Wszystkiego co w życiu najważniejsze Panie Premierze ⁦⁩    🤍      ❤   ️    🌹,Ładuję...
1.7821989636401398e+18,Gratulacje     ✌   ️   ❤   ️   👏   Pani Prezydent    ‼   ️,Ładuję...
1.7821982288735933e+18,Mamy to    ✌   ️   ❤   ️ dzień dobry Panie Prezydencie     👍,Ładuję...
1.782168467212305e+18,Wszystkiego co najważniejsze    ❤   ️   🌹,Ładuję...
1.782147028748747e+18,Gorący wieczór zwycięstw    ✌   ️ 🇵  🇱    ❤   ️,Ładuję...
1.782146598044066e+18,Dobry ten wieczór    ✌   ️ a do ranka jeszcze trochę zostało    ✌   ️ 🇵  🇱    ❤   ️,Ładuję...
