id,text_clean
1.7190820041913551e+18,"Media donoszą, że wkrótce zamknięty może zostać oddział porodowy szpitala w Lesku. To ostatnia porodówka w Bieszczadach! 

Zapewnienie godnej opieki kobietom w ciąży musi być priorytetem na najbliższe lata. Bez tego nie przezwyciężymy kryzysu demograficznego."
1.7179482866512735e+18,"Zapisać się na newsletter możesz pod tym adresem:

"
1.7179480231566382e+18,Serdecznie zapraszam Cię do zapisu na mojego newslettera. Będę poruszać wiele tematów bliskich kobietom i o kobietach. Link do zapisu znajdziesz w wątku. Do zobaczenia! 
1.717603597884486e+18,"Już w grudniu do Polski mogą popłynąć środki z KPO -  publicznie dziś to ogłosił. 

Apeluję do Prezydenta Andrzeja Dudy, by nie kombinował i nie przedłużał powoływania rządu. Na pieniądze, których rząd PiS nie potrafił załatwić, od lat czekają samorządy oraz… "
1.7175477889536822e+18,"Panie Prezydencie , Sejm liczy 460 posłów.  jako kandydata na premiera popiera co najmniej 248 z nich, więc żadna inna większość nie jest możliwa. 

Sytuacja na świecie staje się napięta, a nasi zagraniczni partnerzy chcą rozmawiać z rządem, który ma realną… "
1.717231981887738e+18,"W kobietach tkwi siła! Już dziś zapraszam Was do mojego newslettera. Będę poruszać wiele tematów bliskich kobietom i o kobietach, ale nie tylko. Będę też pisać o tym, co dzieje się w Polsce oraz Unii Europejskiej.

"
1.716893105247437e+18,"Dziś stało się jasne, że następnym premierem będzie , a jego rząd będzie miał poparcie większości sejmowej. 

Apeluję do prezydenta Andrzeja Dudy o szybkie desygnowanie nowego premiera - partnerzy zagraniczni Polski chcą rozmawiać o ważnych sprawach z kimś, kto będzie…  "
1.7143490131624512e+18,"To już oficjalne! PiS żegna się z władzą, a Polska wraca na należne jej miejsce w Europie. 

Trzymam kciuki za Koalicję Obywatelską oraz inne ugrupowania obecnej opozycji demokratycznej, które już wkrótce przejmą stery. 

Cała Unia Europejska czeka na Polskę, która będzie jednym…  "
1.7416098860797012e+18,        ❤       ️
1.7415935301018545e+18,"Samego dobrego, szczęśliwego i zdrowego       ❣       ️na Nowy 2024 Rok       🎉              🥂       
dla nas Wszystkich       ❤       ️       ❤       ️ "
1.7415745118189123e+18,         ❤       ️
1.74154632909491e+18,"  dziękuję       ❤       ️ 
na szczęście jest nas dużo więcej        💃              🏻              💪              🎈       "
1.7414233067234432e+18," serdecznie dziękuję        ❤       ️
Do Siego Roku       ❣       ️"
1.7413581962524308e+18,     Dziękuję       ❣       ️
1.7411212068817802e+18," Panie Profesorze, staram się jednocześnie gasić pożary po poprzednikach,  brak dostatecznej liczby zakupionych szczepionek przeciw nowemu wariantowi koronawirusa (ale nie tylko to       🤦              🏻       ‍       ♀       ️) i robić przegląd istniejących pilnych problemów. Lepiej zorganizowany… "
1.740812023620084e+18,          🫶       
1.7407788691737605e+18,"  jakby to ująć najkrócej? 
robię, co mogę        😓       "
1.7405098290708196e+18,         🖤       
1.7383113229645335e+18,         👍       
1.7378891060954522e+18,   dziękuję Panie Profesorze!
1.7378888233280148e+18,"  dziękuję, teraz głosowania w Sejmie to jedyny „wolny czas”, gdy mogę tu zajrzeć        🥰       "
1.7378878672868355e+18,         😂       
1.7378842531850614e+18,  myśli
1.7378225080095457e+18," przygotowujemy ze specjalistami cały pakiet zapewniający prawdziwe  bezpieczeństwo kobietom w ciąży, w czasie porodu i połogu."
1.7377659805693138e+18,        🥰       
1.7377256620882742e+18,          😔       
1.7377255096547e+18,          ❤       ️
1.7376013365127542e+18,"  Kochani, muszę mieć trochę czasu, żeby spotkać się z przedstawicielami różnych środowisk. Rozmawiam z lekarzami, pielęgniarkami i położnymi, planuję spotkania z samorządami innych  zawodów medycznych oraz stowarzyszeń pacjenckich. 
Staram się o szczepionki, powołuję nowego… "
1.73747472445884e+18,"   wiem, to też analizujemy"
1.736854424096539e+18, sprawdzę dostępność w Kołobrzegu
1.736020407306646e+18,        🫶       
1.7360102154079073e+18,Infolinia 989 działa nadal       👇        
1.7354111931357228e+18, dziękuję       ❤       ️
1.7354108908312084e+18,         🫶       
1.7354107096917855e+18,        🫶       
1.735410647691637e+18,        🫶       
1.7350562366626243e+18,"Kochani       🫶        Dziękuję za wszystkie dobre słowa i Waszą wiarę, że dam radę.
To był długi i pracowity dzień i każdy kolejny też taki będzie. 
Obiecuję jednak, że:
-będę tu nadal (choć pewnie rzadziej       😔       )
-znajdę dobry sposób, żebyście byli na bieżąco z tym, jakie decyzje podejmuję i…  "
1.7345970141831007e+18,               🫶       
1.7345964393201874e+18, Dziękuję Tomku       🫶       
1.7336010181752302e+18,"  Jasiu, rewolucje to zawsze ofiary, w dodatku często powodują kontrrewolucje:(
lepsza jest ewolucja, a homo sapiens jest na to dowodem.
Serdeczności dla Ciebie 
i Wszystkich, którzy trzymają za mnie        ✊              ❤       ️"
1.7335991273620278e+18, krok po kroku to dobre określenie        😇              💪       
1.7331469963603154e+18,        ❤       ️
1.7331469240169436e+18,        ❤       ️
1.7306053052794268e+18,                         ❤       ️
1.729925727972176e+18,Przywrócimy finansowanie #invitro        👩              🏻       ‍       ❤       ️‍       👨              🏻              💃              🏻              🕺              ❤       ️       ❤       ️ 
1.729757084827243e+18," u nas nie ma ewaluacji, jak nie wyjdzie jest ewentualnie ewakuacja       🙈       "
1.7297553794818621e+18,        😉       
1.7297462828208292e+18,"Ojczyznę kochamy zawsze, ale jak miło, gdy znowu możemy być z Niej dumni       😊              💪              ✌       ️       🇵              🇱       
 "
1.72919569399747e+18,  gratulacje       ❣       ️
1.7285167501807457e+18,"         ❤       ️ naprawdę lubię, bardzo"
1.728472096974553e+18,          ❤       ️
1.7282959789716485e+18,"Dlaczego  był fatalnym Przewodniczącym #KNF i  nie powinien pełnić tej funkcji w kolejnej kadencji: 
1. Zgodził się na upolityczniony kawałek rynku, wyjmując spod nadzoru  , która złamała dyrektywę regulującą obowiązki informacyjne spółek notowanych na…  "
1.727945123273597e+18,"#Morawiecki czeka na Godota, a Polska na pieniądze z #KPO. 
Im dłużej, tym gorzej       😞       "
1.7279178737947812e+18,          ❤       ️
1.724882713172124e+18,"  trzeba mieć tupet: blokować środki i jednocześnie rozdawać je, licząc, że następcy odblokują i zaakceptują wszystkich beneficjentów"
1.724096865778512e+18,Jesteśmy dla Was       ❣       ️       🇵              🇱        
1.7239557283509292e+18,"Dzisiaj Sejm RP staje się znowu sercem polskiej wolności i demokracji. 
Dzięki Wam, którzy zagłosowaliście na demokratyczną opozycję. 
Dziękuję       ❤       ️       🇵              🇱       "
1.7237680314473068e+18,                 🫡       
1.7234646571789276e+18,        ❤       ️       🇵              🇱       
1.723374255411188e+18,        ❤       ️
1.723283525560849e+18,"Kochani       ❣       ️
Radosnego świętowania w wolnej Polsce       ❤       ️       🇵              🇱        "
1.7222611914380045e+18,   Wzajemnie serdeczności        🥰       
1.722207205200679e+18,"  Ludzie Kochani! 
nikogo nie chcę wprowadzić do Sejmu! Pani  grzecznie pyta, więc odpowiadam, że dowiem się, jak zwyczajny obywatel, nie poseł, może w ten dzień wejść do Sejmu.
Może po kampanii wszyscy mamy nerwy lekko nadwyrężone?       🤷              🏻       ‍       ♀       ️
Czas walki skończony. Teraz czeka… "
1.7221569165147098e+18," zaraz się dowiem, czy to możliwe, powinno być        😇       "
1.7216575689493548e+18,"  na pewno tak! 
myślę, że nie trzeba będzie czekać, aż  wyląduje na śmietniku historii, potrzebujemy jeszcze 28 posłów po jasnej stronie mocy, żeby odrzucić weto prezydenckie       💪       "
1.7216521999423939e+18," Widziałam, 
zrobią jeszcze wiele świństw, im więcej, tym większa będzie niechęć zwykłych ludzi do #PiS.u, nawet tych, którzy kiedyś uwierzyli w ich kłamliwą propagandę."
1.720820454049391e+18,"     wszyscy jesteśmy niecierpliwi, bo spieszy się nam do mądrej i dobrej  Polski, dlatego ludziom puszczają nerwy, ale najtrudniejsze, czasem wydawało się wręcz niemożliwe, jest za nami. 
Z całą resztą, też trudną, poradzimy sobie, ale kłótnie zostawmy PiS-owi, oni są w tym dobrzy i… "
1.7208134882625582e+18,"   zadymy to nie moja bajka, mogę tylko potwierdzić, że zrealizujemy nasze wyborcze obietnice, proponuję też posłuchać w poniedziałek przyszłego Premiera w #Jagodno        🇵              🇱              ❤       ️"
1.7208116685930867e+18, barszcz       😋       
1.720811408583975e+18,  ale co?
1.7203659438832479e+18,                         ❤       ️
1.7198061974762335e+18,"   ale po co mam dyskutować o finansach publicznych z panem, który prosił nasz klub parlamentarny, żeby w ustawie covidowej umieścić przepis o niekaralności przestępstw urzędniczych, a później wyrzucił pieniądze podatników w błoto (a raczej  do czyjejś, nie wiemy czyjej, kieszeni),… "
1.7197886775119631e+18,        ❤       ️
1.719720376542831e+18,"XXVI Kwesta na częstochowskim cmentarzu św. Rocha. Dziękuję Częstochowianom za ich uśmiechy, serdeczność i hojność       ❣       ️A posłowi elektowi Przemysławowi Witkowi dziękuję za wspólne kwestowanie. "
1.7194752225862984e+18,    NIE ZOSTAWIĘ!        ❤       ️
1.7194518949662802e+18,"    opiekuję się Mamą, bo trochę choruje, a w dodatku mam problemy z gardłem od tygodnia:(
ale za kilka dni, na pewno dołączę        😇       "
1.7194355068265638e+18,"Prezydent  słyszy posłankę  i posła ? 
To dobrze! Nie pokłócicie nas! Co najwyżej jeszcze bardziej rozzłościcie ludzi. Po co Wam to?"
1.7180095673159314e+18,                         🥰              🥰              🥰              ✌       ️
1.7177620862672325e+18,"   nie wiem, co mogę powiedzieć, oprócz tego, że Prezydent musi pozwolić na utworzenie rządu(!) CZEKAMY! 
dopiero wtedy możemy za coś odpowiadać"
1.7174312183361047e+18,"Nie mam zwyczaju pouczać koleżanek posłanek, ale prosić, żeby nie ulegały  #PiS.owskiej kłamliwej propagandzie - mogę. Otóż fakty są takie:
1. zły stan finansów publicznych jest faktem (potwierdzonym przez Min. Finansów w dokumentach do Brukseli i przez wielu ekonomistów) 
2.…  "
1.7161479698780163e+18,           😂              😂              👍       
1.715964211937915e+18,         ❤       ️
1.715752661880836e+18," tak, ogarnę w poniedziałek, ale ten weekend jest bez polityki       💃              🏻       "
1.7157466592655813e+18,        ❤       ️
1.7157465426471163e+18,        👍       
1.7157418524338015e+18,"Tydzień  po wyborach moja wdzięczność dla Was - walczących przez 8 lat z kłamstwem i propagandą #PiS, głosujących na demokratyczną opozycję, stojących godzinami w kolejkach - jest jeszcze większa niż w niedzielny wieczór. Dziękuję       ❤       ️
Przyjmijcie z ogrodu siostry  sundaville       🥰        "
1.715733880165069e+18," tym zajmą się nasi eksperci, prawnicy, a przede wszystkim niezależna prokuratura i wolne sądy        💪       "
1.7157290200068833e+18,"To też rozliczymy       💪       
nic nie ujdzie im na sucho, zapewniam Was       ❣       ️ "
1.7149087104960804e+18, dziękuję       🥰       
1.7148935933813148e+18," nieprawdziwe było tylko to, że dostał na kampanię referendalną, bo dostał na inne rzeczy(!), a teraz podobno rzutem na taśmę Ziobro chce mu jeszcze coś dosypać, czyli jednak miałam rację, że to zwykli 
#ZlodziejezPiS"
1.7148923020181059e+18," jestem bardzo wdzięczna wyborcom, mój okręg, oprócz tego, że najmniejszy w Polsce (7 mandatów, z których w tych wyborach: 
3 dla KO, 1 dla 3D i 3 dla PiS) 
jest uboższą częścią woj. śląskiego i bez wielkich miast, tym bardziej jestem dumna z moich krajan       ❣       ️"
1.7148896001649014e+18,"Na dzień dobry od mojej kampanijnej ekipy
 (       👏              👏              👏       dla nich       ❣       ️)
dostałam to       👇              💃              🏻              ✌       ️       🇵              🇱        "
1.7148882530928602e+18,         🖤       
1.7148827267156093e+18,"UWAGA       ‼       ️  kłamie, jak wszyscy przerażeni #PiS.owcy, którzy mówią, że #KO wycofuje się z obietnic. To pisowska propaganda uprawiana ze strachu przed rozliczeniem.
Nie dajcie się nabierać, przecież wiadomo było, że nie będą chcieli oddać władzy! 
Ale oddadzą        💪       … "
1.7148794521763924e+18,"  nie płaczę       🥰       
mówię tylko, że #PiS to oszuści i budżet na 2023(!) im się nie spina (chociaż już go nowelizowali, powiększając deficyt!)
Dlatego nie publikowali danych o dochodach budżetu za sierpień i wrzesień! 
Zrobili to dopiero po wyborach.
TO POWIEDZIAŁAM       ✌       ️       🇵              🇱       "
1.714874757718438e+18," Oczywiście, że będzie waloryzacja tak, jak zapowiadaliśmy w kampanii! Budżet jest dziurawy, bo PiS nie nadaje się do niczego, oprócz własnych brudnych interesów, ale „ogarniemy” ten bajzel po nich       💪       "
1.7147396470230385e+18,        ❤       ️
1.7147350775218547e+18,"  ja myślę, że Pani Miziołek to nawet drukowane litery nie pomogą       🤷              🏻       ‍       ♀       ️"
1.7147287143851377e+18, 
1.7147199101132068e+18,        😂       
1.714716580448207e+18,"Widzę, że trolle z #PiS nie rozumieją tłita o #dziuraMorawieckiego.
Powiem to drukowanymi:
GYBY PiS WYGRAŁ, TO DOPROWADZIŁBY POLSKĘ DO BANKRUCTWA (BEZ KPO, ŚRODKÓW UNIJNYCH, INWESTYCJI, ZA TO Z UPARTYJNIONĄ GOSPODARKĄ, DZIAŁACZAMI UDAJĄCYMI PREZESÓW W SSP, ZŁODZIEJAMI PUBLICZNYCH… "
1.7147075178323354e+18,         👍       
1.71469280904994e+18,         👍       
1.714675446082638e+18,"#PiS to oszuści: ukrywali przed wyborami, że w tegoroczynym budżecie jest gigantyczna #dziuraMorawieckiego."
1.714409583018443e+18,"      Andrzeju, sprzątanie po #PiS to zadanie dla wielu przyzwoitych ludzi, nie tylko dla posłów…
Współpraca z Tobą zawsze była przyjemnością, mam nadzieję, że tak pozostanie"
1.7140328326983683e+18," Januszu, gratulacje       ‼       ️"
1.713995534145385e+18,        🥰              ✌       ️
1.713995423587705e+18, i wzajemnie        ❤       ️
1.713994467231818e+18,  dziękuję       🥰       
1.713928111459369e+18,        ☺       ️
1.713927942319846e+18, pozdrowienia dla bratanic       ❣       ️
1.7139162970277317e+18,"60 549 - tyle głosów dostałam, właściwie nie wiem, co powiedzieć oprócz tego, że Z CAŁEGO SERCA ZA KAŻDY GŁOS DZIĘKUJĘ       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️       ❤       ️
#KO zdobywa trzeci mandat w okręgu, w którym nikt (oprócz mnie       😂       ) na to nie liczył       💪              ✌       ️       🇵              🇱              ❤       ️
#PolskaWNaszychSercach"
,        ✌       ️
1.7738460576103552e+18,         ❤       ️       🐣       
1.773102254863561e+18,         ❤       ️
1.7718058474645957e+18,          😢       
1.771796192101327e+18,  bardzo mi przykro:((((
1.7716579304770273e+18,         🖤       
1.771495997622866e+18,          👍              😘       
1.771100247562867e+18,   audyt jeszcze trwa
1.771096642508247e+18,   dokładnie tak na to patrzę
1.77091153648937e+18, Gratulacje Małgosiu       👍       
1.770587157729583e+18,   będzie standardem       👍       
1.7705867420740856e+18,         👍       
1.7705596366948234e+18,"Dziękuję lekarzom, którzy wzięli udział w posiedzeniu Parlamentarnego Zespołu Chorób Płuc, dziękuję za przygotowanie ważnych prezentacji nt. leczenia #POChP, a Przewodniczącej  za zaproszenie. "
1.7694005399958656e+18,       I also thank You and I regret that I could not stay until the end.
1.7690942330786043e+18,"Dziewczyny z II LO im. Mieszka I w Szczecinie       ‼       ️ Szacunek       🫡        i        ❤       ️
Na dodatkowe zajęcia terapeutyczne dla podopiecznych oddziału psychiatrycznego zebrały w ciągu tygodnia kilkadziesiąt tysięcy zł, a wczoraj zorganizowały wernisaż i dochód ze sprzedaży obrazów powiększy zbiórkę.…  "
1.768036210436436e+18,         👍       
1.7673153405920504e+18,          🫡       
1.76728525707663e+18,          ❤       ️
1.7672846121017715e+18,"Pani Minister  wyliczyła swoje „sukcesy” w  i chyba tylko wrodzona skromność nie pozwoliła jej wymienić przyznania nagrody dla Prezesa #ABM w wysokości 80 tys. zł, mimo, że wiedziała o poświadczeniu przez niego kwalifikacji, których nie posiadał.
Biorąc pod… "
1.766758873933722e+18,"  wyjaśnię to i odpowiem, co się stało i dlaczego       🤷              🏻       ‍       ♀       ️"
1.766758137552335e+18,        ❤       ️
1.7665959299881e+18," zamiast wprowadzać ludzi w błąd, proponuję posłuchać jeszcze raz - ze zrozumieniem"
1.7662339801797673e+18,"  jest wpisane, jak dziesiątki innych praw pacjenta, ale ludzie nie wiedzą o tym i nie wymagają       🤷              🏻       ‍       ♀       ️"
1.7662326676562127e+18,         ❤       ️
1.7662094173037322e+18," Pani Redaktor, dziękuję. Rozmowa z Panią (wywiad sprzed kilku lat) uświadomiła mi siłę kobiet w mojej rodzinie. Naprawdę.

Jest Pani potwierdzeniem prawa Kopernika, że w obiegu pozostaje „gorszy pieniądz”. Szkoda."
1.7661931945914742e+18,        ❤       ️
1.7661931447925228e+18,"Dla Kobiet       ❤       ️
późno, ale piątek był pracowity…
#ŚwiadomaBezpiecznaJa       👍        "
1.766177286540477e+18,        👏              👏              👏       
1.7647454040489825e+18,W świetle stwierdzenia przez  naruszenia praw pacjenta przez dra Zimmera  Wojewoda Dolnośląski odstąpił od powołania go na stanowisko konsultanta wojewódzkiego w dziedzinie położnictwa. Decyzję Wojewody przyjęłam z satysfakcją.
1.7640095498019515e+18,           ❤       ️
1.7639882896592287e+18, to zawsze jest decyzja 
1.7639784508748803e+18,        ❤       ️
1.7639515842773484e+18,"W  i  trwają prace nad zmianami w składce zdrowotnej dla przedsiębiorców. Zmiana obejmie składkę od aktywów trwałych i część podstawową składki.
Nie trzeba nas poganiać, ani wprowadzać ludzi w błąd nieprawdziwymi spekulacjami.
Rząd #PDT dotrzymuje obietnic       ✌       ️       🇵              🇱       "
1.7626189501714806e+18,         ❤       ️
1.7626188690787986e+18,  facet kłamie
1.7626023777130086e+18," bardzo chcę, żeby tak się stało"
1.7626012684201948e+18,         😂              👍       
1.7626007785170575e+18,"   zgoda! zdrowie wszystkich Polek i Polaków jest najważniejsze! to znaczy, że o siebie też trochę dbam       😉       "
1.7626003300244032e+18,          ☺       ️
1.762600192228852e+18,  ja też pozdrawiam       ❤       ️
1.7625939476820132e+18,         😂              👍              👍       
1.7625933323818273e+18,"na media nie ma czasu i nie jest z nimi łatwo       🤦              🏻       ‍       ♀       ️
ale dla promocji zdrowia i profilaktyki - WSZYSTKO       ‼       ️ 
        👍        "
1.7625901507130289e+18,"   walczę o to od ponad dwóch miesięcy, nie da się naprawić 8 lat od ręki, ale zrobimy to       👍       "
1.761854220909654e+18,         🎁              🥂              ❤       ️
1.7616468734655078e+18,"  wiem, że to wyjątkowo trudny temat, ale MZ, podejmując decyzje, musi oprzeć się na opiniach ekspertów-lekarzy, dlatego poprosiłam o dodatkową analizę…"
1.7615226480753587e+18,"  zapewniam, że:
-dzieci, które wg lekarzy będą mogły otrzymać terapię genową,otrzymają ją
-każde chore dziecko otrzymuje terapię, niestety nie wszystkie genową, bo ta jest dostępna w Polsce od kilku miesięcy
-wszystkie chore dzieci będą miały opłaconą dodatkową rehabilitację 3/3"
1.7615212392715802e+18,"  Waga i wiek to nie jedyne kryteria,a decyzje podejmowali lekarze.
Zwróciłam się o ponowną analizę przypadków dzieci, które nie otrzymały terapii genowej. Jestem w stałym kontakcie z lekarzami,a MZ robi wszystko, żeby zmienić zasady programu lekowego tak szybko,jak to możliwe. 2/3"
1.7615206510414031e+18," Jesienią ubiegłego roku  zdecydowało o refundacji terapii genowej dla dzieci chorych na SMA. Producent określił wiek i ciężar dziecka, któremu może być dedykowany ten lek. Kwalifikacji dokonał zespół profesorów/lekarzy  koordynujący leczenie dzieci chorych na SMA. 1/3"
1.7613748797129605e+18,        😂              ❤       ️
1.7609892777462497e+18,"    zgadzam się z Panem Doktorem,nie wolno podejmować decyzji w obszarze zdrowia publicznego bez zasięgania opinii lekarzy-ekspertów w danej dziedzinie.Ale czy zapisanie tego w postaci obowiązującego prawa pomoże? Boję się,że nie, ostatnie lata pokazały,że rząd po prostu łamał  prawo"
1.7609409580430461e+18,    kłamie Pan
1.7600773772022746e+18,   pacjenci zwykle głosują nogami…
1.760075722436084e+18,         😂              ❤       ️
1.760075680342004e+18,"  wiem, prosiłam o dokładniejszą analizę, 
bo chciałabym cytologię włączyć do badań okresowych, czyli zwiększyć znacząco liczbę kobiet objętych bezpłatnym badaniem, ale musimy to policzyć, bo płynna jest dużo droższa       😔       "
1.7600577269134013e+18,"       📣        Dzisiaj w  było dobre i inspirujące spotkanie z fundacją #SEXEDPL. Dziękuję        ❤       ️
Z Anią Rubik rozmawialiśmy o:
       ✅        edukacji zdrowotnej, w tym psychoseksualnej
       ✅        popularyzowaniu badań profilaktycznych i szczepień HPV
       ✅        i wielu innych ważnych  sprawach…       🧐       "
1.7600520426161728e+18,        🖤       
1.7600516304881213e+18,"Dziękuję wszystkim posłom z Komisji Zdrowia za to, że  uznali moje argumenty wyjaśniające, że wprowadzenie krajowej  sieci onkologicznej #KSO w kwietniu 2024 roku to zagrożenie dla pacjentów onkologicznych. Deklaruję szybką i efektywną pracę nad koniecznymi zmianami! "
1.760045849755652e+18,"         Trzeba lepiej wycenić  medycynę szkolną, bo
pielęgniarka szkolna  może być kluczowa w ujawnieniu przemocy domowej. 
Zrobimy to."
1.7582653581614574e+18,         😘       
1.758265314658116e+18,  w Agencji Badań Medycznych też zleciłam audyt
1.7582651577534019e+18,"  to niestety decyzja właściciela/organu założycielskiego i nie mogę w to ingerować, ale porozmawiam o tym z dyrektorami szpitali"
1.758264654822826e+18,         🥰       
1.7582645319465167e+18,         👍       
1.7582642901532675e+18,"  bardzo dziękuję, dla takich słów warto żyć        ❣       ️"
1.7582625930497807e+18,  i będzie        💪       
1.7582398776639493e+18,   rozumiem to
1.7582396252969577e+18,         ❤       ️
1.7582279596750397e+18,"Rozumiem niecierpliwość w sprawie rozliczania #PiS.u i urzędników, którzy złamali prawo i dostali nagrody. Rozliczamy ich! W  zakończył się właśnie audyt wew. Jutro zapoznam się z jego wynikami i na tej podstawie, a nie doniesień medialnych,  podejmę decyzje personalne."
1.7575180269397486e+18,         😇       
1.7575177187968696e+18,        🫡       
1.7575174335170604e+18,  nie wyręcza! wspiera! i to jest piękne        ❤       ️
1.7571774229930767e+18,"Wizyta w Lotniczym Pogotowiu Ratunkowym w Warszawie została wylicytowana za 44 544 zł, a spacer po Pałacu Paca, czyli siedzibie #MZ za 25 605 zł! 
DZIĘKUJĘ  i ZAPRASZAM       ❤       ️#WOŚP"
1.7571749518727378e+18,   o tym właśnie była konferencja „Wiedza Świadomość Życie”
1.7571729079254592e+18,"„Profilaktyka, głupcze!”chciałoby się powiedzieć, bo chociaż jej efekty będą widoczne dopiero za kilka/kilkanaście lat, to bez niej nie mamy szans na zdrowe życie       ‼       ️ "
1.7571413336831063e+18,"       szukam dobrego rozwiązania dla , jestem przekonana, że wspólnie z dyrekcją Instytutu je znajdziemy"
1.7568042795437673e+18,"     dziękuję, wsparcie tweeterian        🥰        jest dla mnie bardzo ważne       💪       "
1.7568034623925786e+18,          ❤       ️
1.7539020938558548e+18,        😌       
1.7538562239112356e+18,         😘       
1.7528060268714806e+18,"  przygotowujemy, zespół przy MZ niedługo zakończy prace analityczne nt. najlepszej diagnozy i dostępności ośrodków pomocy/wsparcia/ochrony zdrowia"
1.7528019000076739e+18,"         ❤       ️ 
dużo przede mną, ale        💪       "
1.7528002926287997e+18,        😞       
1.7527995038395272e+18,        👍       
1.7518673030067164e+18,  czego Pan nie rozumie?
1.7517182101418353e+18,        😇       
1.7517178338708032e+18,        😂       
1.7515812056008748e+18,"Zagrajmy razem       🚁       
Wspólnie z #WOŚP i #LPR
otwieramy przed Wami drzwi do niezapomnianej przygody. Licytuj, żeby odwiedzić bazę Lotniczego Pogotowia Ratunkowego       💖               ➡       ️  "
1.7515196976845988e+18,        🥰       
1.75133741919701e+18,DZIĘKUJĘ        ✌       ️       ❤       ️       💃              🏻        
1.7509880874954263e+18,"  wzajemnie,
gdyby okazało się, że coś nie działa tak, jak napisałam, proszę dać znać, 
dużo zdrowia       ❣       ️"
1.7509763523652122e+18,"  nie straciła Pani opieki, ale trzeba zgłosić się do programu: Opieka nad rodzinami wysokiego,dziedzicznie uwarunkowanego ryzyka zachorowania na raka piersi lub jajnika. W programie, po wizycie wstępnej i zakwalifikowaniu zrobią Pani badania genetyczne. Jeżeli są mutacje BRCA1 lub… "
1.7506019968249203e+18,                  👏              👏              👏       
1.7504383328430659e+18,         ❤       ️
1.750166350117356e+18," od kilku dni spotykam się z przedstawicielami psychiatrów, z krajową konsultant ds. psychiatrii dziecięcej i młodzieżowej, szukamy sposobów na rozwiązywanie problemów, bo jest ich bardzo dużo:(
naprawdę zajmuję się tym i boli mnie to, co dzieje się z dzieciakami małymi i… "
1.7501478652031427e+18,"Realizujemy jeden z naszych #100Konkretów       ✌       ️
zapewniamy dostęp do antykoncepcji awaryjnej bez recepty. 
#PrawaKobiet"
1.7498900209268e+18,         😉       
1.7490993509768684e+18," Ostatnio rozmawiam tylko z lekarzami, bardzo różnymi, od profesorów po rezydentów i innymi pracownikami ochrony zdrowia. Widzę, że jest bardzo dużo do zrobienia, niestety narazie gonię czas, żeby załatwić tysiąc spraw, które powinny być załatwione kilka miesięcy albo kilka lat… "
1.7487730820623196e+18,        👍        pracujemy nad takim rozwiązaniem….
1.7480877631177198e+18,"  Zgoda! Z przedstawicielami organizacji pacjenckich spotkam się, zgodnie z naszą umową. Dzisiaj rozmawialiśmy przede wszystkim o tym, czy podmioty lecznicze są gotowe na wejście w życie ustawy o Krajowej Sieci Onkologicznej i czy są wystarczające podstawy prawne i systemy… "
1.7464115025657324e+18,               dziękuję        🥰       
1.74370027489033e+18,                        ❤       ️
1.7435984386362906e+18,"         Na pewno warto! Niestety mam wrażenie, że od czerwca 2023 r. kierownictwo Ministerstwa Zdrowia nie istniało, a na pewno nie podejmowało ważnych dla pacjentów/lekarzy decyzji. Problemów do rozwiązania (małych i dużych) mamy bardzo wiele i liczę, że wspólnie to zrobimy       🤝       "
1.743038574587462e+18,        😍       
1.743038241194779e+18,Rozliczymy       👇        
1.743037584857531e+18,       💙              💙              💙              👇        
1.7418982155935176e+18,            💪              😇       
1.7418979592880666e+18,        ❤       ️
1.7418979146815488e+18,        ❤       ️       ❤       ️       ❤       ️
1.741788622397813e+18,        👍       
1.7417884419630495e+18,        😂              🥰       
1.7417849083794394e+18,        🖤              🖤              🖤        R.I.P.
1.8462492019253453e+18,"#15października - Święto bezimiennych Bohaterek walczących z rakiem. Coraz więcej  z nich wygrywa tę walkę       💪        
Najważniejsze jest wczesne wykrycie, więc nie bój się! Zbadaj piersi tak, jak pokazuje posłanka Katarzyna Stachowicz, która wygrała walkę z rakiem piersi, a dziś dzieli…  "
1.8444118318440369e+18," nad zmianami systemowymi pracuję od stycznia, konsultuję je z lekarzami, pielęgniarkami, dyrektorami szpitali i starostami, niebawem pierwszy pakiet trafi do sejmu (był już w konsultacjach społecznych) zapewniam Pana, że ta część mojej pracy nie budzi zainteresowania szerokiej… "
1.8442536745849162e+18,"Ustawa o wychowaniu w trzeźwości trafi dopiero do konsultacji społecznych, każdy będzie miał prawo wypowiedzieć się w sprawie dostępności alkoholu on line i przesłać uwagi. Dyskutujmy o problemie kupowania alkoholu przez nieletnich, o tym, jak zagwarantować, że przez internet…  "
1.8425156338266278e+18,"  od 15. października, ale szczepionki dla kobiet w ciąży nie będą z apteki, są bezpłatne, więc powiatowe stacje sanepidu dostarczą je do POZ, bo szczepi lekarz rodzinny w przychodni;
kobieta w ciąży musi poinformować swojego lekarza, że chce się zaszczepić, a ten wskaże termin, bo… "
1.8425139256123722e+18,"   tak,  kontroluje opisaną sytuację "
1.8425137086033554e+18, prosiłam już o wyjaśnienia od OW NFZ w Szczecinie 
